%Meteorological observations taken at Fort William Observatory (1890-1904),,,,,
"%Latitude: 56.81N, Longitude: 5.12W, Elevation 13m",,,,,
,,,,,
,,,,,
Year,Month,Day,Precipitation (mm),Tmin (degC),Tmax (degC)
1896,10,28,3.23,-0.1,5.2
1896,10,29,0.15,2.2,5.2
1896,10,30,0.08,3.2,5.6
1896,10,31,0.51,3.4,6.4
1896,11,1,0,0.7,7.2
1896,11,2,0,0.7,7.3
1896,11,3,0,-1.4,5.6
1896,11,4,0,-2.6,6.2
1896,11,5,0,5.4,7.7
1896,11,6,2.67,7.1,9.9
1896,11,7,15.11,2.8,10.2
1896,11,8,0,-0.7,5
1896,11,9,5.79,-1.7,7.4
1896,11,10,17.65,7.3,9.6
1896,11,11,5.16,9.3,11.2
1896,11,12,1.52,8.9,10
1896,11,13,5.41,5.8,10.6
1896,11,14,7.24,5.7,8.7
1896,11,15,6.68,6.1,7.9
1896,11,16,0,5.6,9.3
1896,11,17,0.97,5.7,8.1
1896,11,18,16.74,3,10.5
1896,11,19,14.68,2.9,8.4
1896,11,20,3,2.7,7.9
1896,11,21,6.48,7.4,10.6
1896,11,22,6.07,9.5,10.4
1896,11,23,2.51,9.1,10.5
1896,11,24,1.24,8.3,9.6
1896,11,25,0,6.7,8.7
1896,11,26,0,2.2,7
1896,11,27,0,1.1,6.9
1896,11,28,0,4.4,7.1
1896,11,29,0,-1.6,5
1896,11,30,0,-4.1,-0.8
1896,12,1,0,-4.4,6.8
1896,12,2,0,5.6,9.4
1896,12,3,0,6.5,10
1896,12,4,0.2,3.3,8
1896,12,5,3.25,4.3,7.3
1896,12,6,1.93,4.3,6.7
1896,12,7,8.74,3.6,6.7
1896,12,8,4.14,1.6,8.3
1896,12,9,0.43,4.7,7.3
1896,12,10,2.44,5.6,9.3
1896,12,11,1.22,5.2,7.6
1896,12,12,4.67,3.3,6.9
1896,12,13,2.67,-1.7,3.7
1896,12,14,0.76,-1.7,3.9
1896,12,15,0.74,-2,2.2
1896,12,16,1.04,-1.6,3.3
1896,12,17,0.76,-4.1,2.2
1896,12,18,0,-4.9,-0.6
1896,12,19,0,-4.6,1.5
1896,12,20,0,-5.2,3.3
1896,12,21,0,1.3,3.9
1896,12,22,1.17,-0.9,2.1
1896,12,23,0.25,-0.6,5
1896,12,24,16.81,4.4,7.2
1896,12,25,47.07,2.9,8.3
1896,12,26,36.53,5.5,10.9
1896,12,27,3.96,2.9,6.7
1896,12,28,1.07,2.2,4.8
1896,12,29,26.11,4.1,8.4
1896,12,30,40.11,6.8,10.2
1896,12,31,13.03,3.3,10.1
1897,1,1,2.54,3.6,6.7
1897,1,2,0.2,5.3,10.6
1897,1,3,12.9,5.1,9.5
1897,1,4,0.1,2.9,6.2
1897,1,5,8.81,1.8,5.6
1897,1,6,0,5,8.1
1897,1,7,0,4.8,6.8
1897,1,8,0,4.1,6.2
1897,1,9,0,-0.7,4.6
1897,1,10,0,-3.3,0.6
1897,1,11,5.64,0.4,3.7
1897,1,12,0.2,2.2,4.4
1897,1,13,0.41,-0.6,2.8
1897,1,14,0,-2.3,0.7
1897,1,15,0,-1.1,1.5
1897,1,16,0,-2.7,1.8
1897,1,17,0,-4.3,0.6
1897,1,18,0,-3.9,2.7
1897,1,19,0,-2.3,3.4
1897,1,20,0,-0.6,2.9
1897,1,21,0.3,-2.7,3.9
1897,1,22,0.13,-1.6,3.7
1897,1,23,0.69,-1.6,2.4
1897,1,24,2.54,0.7,5
1897,1,25,1.22,-3.8,2.6
1897,1,26,0.84,-3.2,2.3
1897,1,27,0,-1.2,3.8
1897,1,28,0.15,1.1,3.4
1897,1,29,0.53,-1.7,2.8
1897,1,30,4.19,-0.9,2.8
1897,1,31,0.89,-0.1,2.6
1897,2,1,0,-2.8,1.6
1897,2,2,0,-2.5,1.6
1897,2,3,0,-3.2,1.4
1897,2,4,0,-2.8,4.5
1897,2,5,0.64,1.5,4.4
1897,2,6,0,0.9,4.2
1897,2,7,0,1.1,4.5
1897,2,8,8.23,4.4,6.5
1897,2,9,5.54,3.5,6.7
1897,2,10,0.84,-0.3,5.3
1897,2,11,0,-1.2,4.7
1897,2,12,0,-3.6,2.9
1897,2,13,0.89,0,4.6
1897,2,14,12.01,3.9,6.3
1897,2,15,0.25,4.6,7.3
1897,2,16,0.97,6.5,7.7
1897,2,17,1.98,6.2,7.7
1897,2,18,9.09,5.7,9.1
1897,2,19,5.66,6.1,9.9
1897,2,20,15.34,5.3,8.7
1897,2,21,4.19,4.4,8.6
1897,2,22,10.34,7.3,10.8
1897,2,23,18.41,6.5,8.8
1897,2,24,9.22,5.6,9.6
1897,2,25,65.2,6.1,12.5
1897,2,26,22.61,5.2,11.1
1897,2,27,3.45,2.9,6.9
1897,2,28,9.83,2.8,7.8
1897,3,1,11.05,0.9,5.9
1897,3,2,18.8,0.4,4
1897,3,3,0.91,-2.2,6.1
1897,3,4,7.04,0.4,4.4
1897,3,5,0.25,-2.5,5.1
1897,3,6,0,3.3,7.4
1897,3,7,0,1.4,7.7
1897,3,8,0,3.8,7.6
1897,3,9,4.83,5.9,9.3
1897,3,10,15.42,2.3,8.2
1897,3,11,6.78,1.7,8.2
1897,3,12,1.02,4.6,8.1
1897,3,13,0.25,3.5,7.6
1897,3,14,1.93,2.2,6.8
1897,3,15,2.03,1.9,4.2
1897,3,16,9.32,2.7,7.2
1897,3,17,8.13,4.8,9.7
1897,3,18,21.72,4.8,9.4
1897,3,19,8.08,4.8,8.4
1897,3,20,1.52,2.8,8.3
1897,3,21,13.72,5.3,10.1
1897,3,22,28.19,7.1,10.7
1897,3,23,3.89,7.6,11.5
1897,3,24,24.03,8,11.1
1897,3,25,1.19,5.9,9.2
1897,3,26,18.8,5.4,9.9
1897,3,27,4.24,5.8,8.5
1897,3,28,2.11,3.1,8.3
1897,3,29,0,0.2,4.1
1897,3,30,0,-1.3,4.1
1897,3,31,0,-3.2,5.7
1897,4,1,0,-1.6,5.7
1897,4,2,0,-2.7,6.1
1897,4,3,0,1.3,5.2
1897,4,4,0,2.1,6.8
1897,4,5,0,-0.9,8.9
1897,4,6,0,1,6.1
1897,4,7,0,3.3,9.6
1897,4,8,0,-0.6,11.2
1897,4,9,3.23,4,8.6
1897,4,10,0.18,1.2,10.6
1897,4,11,4.32,0.8,9.6
1897,4,12,1.09,4.4,10.4
1897,4,13,20.47,6.9,11.1
1897,4,14,6.78,2.2,7.4
1897,4,15,19.84,2.2,7.8
1897,4,16,21.08,3.3,9.2
1897,4,17,8.25,3.3,10.1
1897,4,18,1.42,4.4,11.2
1897,4,19,8.61,4.4,8.3
1897,4,20,0,1.1,12.6
1897,4,21,0,3.2,12.3
1897,4,22,0,1.2,15.5
1897,4,23,0,2.9,15.1
1897,4,24,0,2.3,14.1
1897,4,25,0,1.6,11.8
1897,4,26,0,3.9,15.6
1897,4,27,0,2.8,14.6
1897,4,28,0.23,5.1,11.8
1897,4,29,8.1,6.1,8.9
1897,4,30,3.99,4.5,10.1
1897,5,1,8.38,3.3,9.8
1897,5,2,10.97,4.4,9.3
1897,5,3,4.62,2.8,8.7
1897,5,4,36.42,2.4,8.8
1897,5,5,7.19,4.4,9.3
1897,5,6,3.2,2.8,9.5
1897,5,7,3.43,1.7,9.4
1897,5,8,11.23,5.1,10.7
1897,5,9,1.85,5,9.7
1897,5,10,2.59,3.3,9.1
1897,5,11,0.08,2.8,7.3
1897,5,12,0,1.7,7.8
1897,5,13,1.47,-0.7,11.8
1897,5,14,0.86,7.2,9.8
1897,5,15,0,6.7,12.4
1897,5,16,0,3.4,18.2
1897,5,17,0,6.2,19.2
1897,5,18,0,6.1,16.4
1897,5,19,0,4.1,15.2
1897,5,20,0,2.7,19.4
1897,5,21,0,5.9,21.4
1897,5,22,0,5.7,17.3
1897,5,23,0,3.7,18.3
1897,5,24,0,6.2,15.1
1897,5,25,3.12,7.2,13.9
1897,5,26,4.14,4.4,11.9
1897,5,27,0.2,3.2,15.9
1897,5,28,1.47,9.7,17
1897,5,29,14.78,7.9,13.9
1897,5,30,2.03,9,16.2
1897,5,31,3.56,9.3,17.4
1897,6,1,0.1,8.9,20.3
1897,6,2,0.1,10.5,20.4
1897,6,3,0,10.2,18.4
1897,6,4,0.08,8.9,20
1897,6,5,0,10.4,18.9
1897,6,6,0.18,8.2,14.8
1897,6,7,0,7.1,15.2
1897,6,8,0,5,15.2
1897,6,9,0,4.9,15.7
1897,6,10,0.2,6.5,15.6
1897,6,11,13.16,11.3,14.3
1897,6,12,2.57,12.2,14.1
1897,6,13,12.85,12.1,20.2
1897,6,14,3.73,10,15.7
1897,6,15,6.32,7.7,13.3
1897,6,16,17.63,6.3,12.6
1897,6,17,0.28,7.2,12.3
1897,6,18,0.28,5.8,13.5
1897,6,19,0.1,6.7,13.8
1897,6,20,1.75,7.8,14.4
1897,6,21,6.22,9.8,13.8
1897,6,22,8.81,10.4,13.7
1897,6,23,18.62,11.1,13.5
1897,6,24,0,9.2,18.1
1897,6,25,0,10.1,20
1897,6,26,6.91,12.9,18
1897,6,27,0.23,13,22.7
1897,6,28,1.27,12.3,18.1
1897,6,29,0,11.4,25.1
1897,6,30,3.3,13.1,22.5
1897,7,1,0.08,12.1,20.2
1897,7,2,4.7,10.4,16.7
1897,7,3,12.57,10,12.2
1897,7,4,2.79,10,13.9
1897,7,5,43.76,9.8,13.7
1897,7,6,12.12,9.3,12.8
1897,7,7,1.78,7.7,14.1
1897,7,8,12.7,7.2,12.2
1897,7,9,0.86,10.6,14.4
1897,7,10,0,8.4,18.1
1897,7,11,0,5.1,20.1
1897,7,12,0,8.7,22.2
1897,7,13,0,9.9,23.4
1897,7,14,0,10.8,25.2
1897,7,15,0,12.3,26.9
1897,7,16,0,11.5,25.4
1897,7,17,0,11.6,22.1
1897,7,18,0,11.8,26.1
1897,7,19,0,12.2,23.2
1897,7,20,0,12.3,20.1
1897,7,21,5.84,9.6,20.4
1897,7,22,0.89,13.1,19.2
1897,7,23,14.73,12.7,19.8
1897,7,24,13.16,15.1,20.1
1897,7,25,13.89,12.5,18.6
1897,7,26,19.1,11.4,17.4
1897,7,27,2.97,12.2,14.5
1897,7,28,8.53,11.9,16.7
1897,7,29,1.6,12.2,16.1
1897,7,30,3.81,13.8,19.8
1897,7,31,0,14,23.6
1897,8,1,0,14.2,21.3
1897,8,2,0,12.2,18.7
1897,8,3,0,11.2,22.4
1897,8,4,0,14.2,24.3
1897,8,5,0.61,17.1,25
1897,8,6,4.27,15,19.4
1897,8,7,1.96,11.7,19.7
1897,8,8,0.13,11.2,20.1
1897,8,9,0.13,11.6,20.4
1897,8,10,0.43,12.6,17.6
1897,8,11,10.62,12.6,14.8
1897,8,12,0.08,11.4,17.9
1897,8,13,10.74,11.3,17.4
1897,8,14,6.93,11.2,16.1
1897,8,15,1.32,10.4,18
1897,8,16,8.89,11.7,15.4
1897,8,17,26.11,11.5,15.6
1897,8,18,3.12,10,17.8
1897,8,19,2.79,10,16.2
1897,8,20,19.56,12.2,15.7
1897,8,21,3.89,9.3,16.8
1897,8,22,0.25,6.3,15
1897,8,23,0.08,10.1,16.2
1897,8,24,0,8.5,19.1
1897,8,25,0,12.8,19.8
1897,8,26,5.08,12.8,19.6
1897,8,27,0.18,8.8,19.3
1897,8,28,5.92,12.3,17.1
1897,8,29,1.75,11.8,17.7
1897,8,30,16.92,12.8,16.3
1897,8,31,1.3,11.8,16.8
1897,9,1,1.98,9.4,16.1
1897,9,2,18.59,8.6,13.3
1897,9,3,10.46,3.4,11.2
1897,9,4,0.13,2.4,14.2
1897,9,5,9.17,7.3,12.9
1897,9,6,5.21,7,14.1
1897,9,7,0.08,4.4,12.9
1897,9,8,0,1.6,15.1
1897,9,9,0,4.1,13.3
1897,9,10,0,2.2,14.9
1897,9,11,0,5.7,15.1
1897,9,12,1.6,11.5,13.4
1897,9,13,1.35,12.9,19.8
1897,9,14,0.99,12.6,15.9
1897,9,15,7.52,10,14.8
1897,9,16,13.11,8.8,13.4
1897,9,17,6.5,7.2,12.3
1897,9,18,0.61,6.1,11.2
1897,9,19,0,4.8,14.4
1897,9,20,1.09,9.6,14.4
1897,9,21,4.14,9.2,13.4
1897,9,22,25.53,7.7,12.2
1897,9,23,34.95,7.3,14.3
1897,9,24,16.33,8.9,12.1
1897,9,25,47.8,8.1,12.4
1897,9,26,30.76,8.4,13.1
1897,9,27,0,8.9,14.8
1897,9,28,5.33,7.2,17.6
1897,9,29,4.47,8.2,15
1897,9,30,0,6.1,15.1
1897,10,1,0,8.6,14.5
1897,10,2,5.74,7.2,11.9
1897,10,3,0.38,7.8,13.3
1897,10,4,0,3.1,11.3
1897,10,5,3.66,7.7,13.4
1897,10,6,0.08,5.7,12.2
1897,10,7,18.75,7,12.2
1897,10,8,18.92,8.3,11.3
1897,10,9,4.24,7.7,10.8
1897,10,10,14.71,8,12.6
1897,10,11,4.17,5.6,9.8
1897,10,12,1.45,2.6,6.4
1897,10,13,0.46,0.9,7.9
1897,10,14,0,-1.8,7
1897,10,15,6.07,3.4,12
1897,10,16,7.54,7.6,14.2
1897,10,17,31.78,10.6,16.6
1897,10,18,20.83,10.5,12.9
1897,10,19,5.51,9,12.8
1897,10,20,0,5.8,13.9
1897,10,21,0.13,3.7,14.2
1897,10,22,0,3.9,14.8
1897,10,23,0,5,15.3
1897,10,24,0,3.6,13
1897,10,25,0,3.6,14.2
1897,10,26,0,2.7,11.8
1897,10,27,0,5.1,15.9
1897,10,28,0,9.1,14.4
1897,10,29,0,8,15.1
1897,10,30,15.19,11.1,14.3
1897,10,31,0,9.8,13.3
1897,11,1,0,6,12.1
1897,11,2,0,3.8,11.2
1897,11,3,0,1.9,9.5
1897,11,4,0,-0.4,8.1
1897,11,5,0,2.3,7.5
1897,11,6,0,3.6,8.6
1897,11,7,0,5.8,10.9
1897,11,8,3.38,9.7,13.9
1897,11,9,0,7.2,14.3
1897,11,10,6.22,8,12.5
1897,11,11,11.05,10.1,12.8
1897,11,12,27.38,11.1,13.2
1897,11,13,10.01,8.9,11.4
1897,11,14,5.77,-0.7,9.5
1897,11,15,0,-3.2,3.4
1897,11,16,2.29,-2.8,9.6
1897,11,17,16.79,9.2,11.1
1897,11,18,3.66,7.8,10.2
1897,11,19,5,10.2,12.1
1897,11,20,1.09,9.7,11.4
1897,11,21,5.08,9.2,10.7
1897,11,22,2.97,9.6,10.8
1897,11,23,3.61,4.8,11.7
1897,11,24,0.33,4.4,6.5
1897,11,25,0,4.9,8.4
1897,11,26,10.29,6.3,9.6
1897,11,27,7.87,3.7,8.5
1897,11,28,22.68,2.8,7.8
1897,11,29,4.57,0.9,5
1897,11,30,14.94,0.6,7.9
1897,12,1,0.23,-1.3,3.4
1897,12,2,0,-0.6,2.3
1897,12,3,3.89,-0.2,7
1897,12,4,1.63,1.8,6.7
1897,12,5,8.71,1.4,9.2
1897,12,6,14.83,1.9,6.3
1897,12,7,24.76,2.8,10.3
1897,12,8,21.54,1.2,7.6
1897,12,9,13.59,5,7.4
1897,12,10,1.85,3.4,5.6
1897,12,11,5.92,2.2,5.3
1897,12,12,6.27,-0.4,3.7
1897,12,13,6.35,0.2,8.4
1897,12,14,10.79,4.2,9.6
1897,12,15,9.78,4.6,6.9
1897,12,16,2.34,4.1,12.7
1897,12,17,27.1,7.7,10.7
1897,12,18,0,-0.2,8.2
1897,12,19,0,-1.7,1.2
1897,12,20,0,-1.7,2.1
1897,12,21,0,-2.7,-0.1
1897,12,22,0,-5.6,-2.3
1897,12,23,0,-5.3,-0.3
1897,12,24,0,-0.9,6.5
1897,12,25,5.08,4.9,10.2
1897,12,26,43.43,7,11.6
1897,12,27,15.37,4.7,10.2
1897,12,28,22.73,2.9,6.8
1897,12,29,23.19,4.1,10.2
1897,12,30,26.59,3.7,12
1897,12,31,3.48,5.6,7.9
1898,1,1,0.38,1,5.9
1898,1,2,0.64,3.4,5.2
1898,1,3,0,0.1,4.1
1898,1,4,37.21,4.4,7.7
1898,1,5,0.69,-0.1,4.6
1898,1,6,11.66,2.5,8.8
1898,1,7,4.93,2.5,6.7
1898,1,8,16,6.1,8.9
1898,1,9,4.57,3.3,6.9
1898,1,10,23.7,4.8,8.5
1898,1,11,17.02,6.9,9.6
1898,1,12,12.17,3.8,10
1898,1,13,7.59,3.6,8.8
1898,1,14,6.83,6.9,8.5
1898,1,15,0.61,6.7,7.7
1898,1,16,0,5,9.6
1898,1,17,20.17,7.9,9.4
1898,1,18,31.14,8,9.9
1898,1,19,51.87,4.6,11.4
1898,1,20,0.84,3.6,6.7
1898,1,21,8.25,3.4,7.4
1898,1,22,17.4,2.6,10.2
1898,1,23,6.86,4.1,9.1
1898,1,24,0.15,7.4,9.1
1898,1,25,0.28,7.4,8.7
1898,1,26,13.84,7.7,9.2
1898,1,27,2.9,8.3,10.7
1898,1,28,0.58,6.9,8.9
1898,1,29,27.56,7.8,11.3
1898,1,30,22.35,8.7,11.7
1898,1,31,12.98,6.4,10.3
1898,2,1,21.01,5.5,11.3
1898,2,2,16.66,2.3,7.9
1898,2,3,11.28,1.7,6.1
1898,2,4,0,-0.1,2.9
1898,2,5,5.38,-0.4,3.1
1898,2,6,7.62,0.8,5.2
1898,2,7,5.38,0.9,5.3
1898,2,8,3.96,2.8,6.8
1898,2,9,19.35,4.4,8.4
1898,2,10,14.71,7.1,10.6
1898,2,11,14.68,5.6,9.1
1898,2,12,24.41,3.4,8.7
1898,2,13,19.63,2.2,6.2
1898,2,14,10.03,3.9,7.9
1898,2,15,41.4,4,10.7
1898,2,16,13.49,2.7,5.1
1898,2,17,0.18,1.9,5.5
1898,2,18,0,-0.6,3.8
1898,2,19,17.86,1.1,6.9
1898,2,20,1.8,-2.2,3.3
1898,2,21,1.07,-2.3,3.2
1898,2,22,0.33,0.6,5.1
1898,2,23,0,-3.2,4.8
1898,2,24,0,-2.7,5.6
1898,2,25,14.58,1.7,7.6
1898,2,26,10.41,2.2,6.2
1898,2,27,10.13,1.9,5.8
1898,2,28,3.28,1.7,5.5
1898,3,1,9.58,1,4.1
1898,3,2,1.07,0.7,5
1898,3,3,0.2,-0.3,5.4
1898,3,4,0.38,-0.4,5
1898,3,5,5.77,-1.7,2.8
1898,3,6,0,0.1,6.4
1898,3,7,0,-2.2,5.1
1898,3,8,0,-2.9,5.1
1898,3,9,0.76,4.4,8.2
1898,3,10,0.76,5.4,9.8
1898,3,11,4.7,6.6,8.9
1898,3,12,5.08,2.8,8.8
1898,3,13,22.45,3.8,7.3
1898,3,14,4.39,2,7.6
1898,3,15,11.58,3.9,9.2
1898,3,16,11.99,5.9,9.7
1898,3,17,45.16,8.1,10.9
1898,3,18,49.96,5.2,10.2
1898,3,19,0.28,1.3,6.6
1898,3,20,2.11,0.2,7.2
1898,3,21,0.43,2.7,8.3
1898,3,22,6.3,4.4,8.9
1898,3,23,0.43,3.4,8.8
1898,3,24,0,2.8,6.7
1898,3,25,1.02,0.5,6.7
1898,3,26,0,-0.4,5.5
1898,3,27,0,2.1,7.1
1898,3,28,0.33,1.6,6.6
1898,3,29,3.1,0.9,6.6
1898,3,30,0.43,-0.9,9.3
1898,3,31,0,-0.7,7.9
1898,4,1,6.43,4.7,10
1898,4,2,4.24,4.4,9.3
1898,4,3,6.48,3.8,7.7
1898,4,4,0.38,0.6,6.7
1898,4,5,0,-1.9,8.6
1898,4,6,13.79,6.3,10.1
1898,4,7,12.27,8,11.2
1898,4,8,0.1,8.3,15.9
1898,4,9,18.54,7.8,13.3
1898,4,10,25.2,7.7,11.4
1898,4,11,6.43,5.6,10.7
1898,4,12,3.38,4.4,10.2
1898,4,13,46.25,6.8,9.9
1898,4,14,0,4,12.6
1898,4,15,10.67,2.8,10.4
1898,4,16,1.96,4.2,10.4
1898,4,17,0,8.2,12.5
1898,4,18,0.51,6.9,13.3
1898,4,19,5.61,5.7,9.4
1898,4,20,0.51,8.2,10.7
1898,4,21,0,6,14.6
1898,4,22,0,4.1,14.9
1898,4,23,6.25,7.3,9.9
1898,4,24,0.51,5.5,14.2
1898,4,25,0,4.8,14.1
1898,4,26,0,6.3,12.3
1898,4,27,0,7.8,11.4
1898,4,28,0.56,7.3,11.7
1898,4,29,1.8,6.9,9.4
1898,4,30,0.15,7.4,13.9
1898,5,1,11.02,6,13.8
1898,5,2,3.3,6.7,14.4
1898,5,3,3.33,6.8,14.1
1898,5,4,1.55,8.6,12.3
1898,5,5,3.17,7.1,12.2
1898,5,6,0.15,5.8,14.9
1898,5,7,1.02,2.6,13.8
1898,5,8,1.75,9.3,12.5
1898,5,9,0.23,4.7,13.6
1898,5,10,10.41,2.2,9.5
1898,5,11,12.9,3.1,8.7
1898,5,12,0.58,3.3,8.1
1898,5,13,0,2.8,11.1
1898,5,14,0,0.2,12.1
1898,5,15,5.84,3.6,9.1
1898,5,16,0.89,2.4,10.7
1898,5,17,6.6,3.9,11.3
1898,5,18,0,1.4,16.3
1898,5,19,0,5.3,17.9
1898,5,20,0,5,17.7
1898,5,21,0,7.3,17.7
1898,5,22,2.74,8.2,13.2
1898,5,23,0,8.3,16.4
1898,5,24,0,7.9,15.7
1898,5,25,0,5.3,15.1
1898,5,26,0,4.4,13.7
1898,5,27,0,4.8,13.2
1898,5,28,1.73,6.6,12.8
1898,5,29,3.61,5.6,11.6
1898,5,30,1.9,5.6,13.2
1898,5,31,1.17,5.2,9.3
1898,6,1,6.1,6.4,8.8
1898,6,2,0.76,6,14.6
1898,6,3,9.52,6.8,11.8
1898,6,4,6.07,8.5,16.3
1898,6,5,3.35,9.6,14.7
1898,6,6,8.64,10.8,18.7
1898,6,7,1.93,9.7,19.6
1898,6,8,0,9.7,19.1
1898,6,9,0,8.5,19.4
1898,6,10,0,10.9,21.1
1898,6,11,0,10,22.2
1898,6,12,0,9.6,18.2
1898,6,13,0,10,20.3
1898,6,14,0,7.4,17.3
1898,6,15,0,10,20.6
1898,6,16,0,10.6,20.6
1898,6,17,0.89,8.2,18.9
1898,6,18,16.38,12.2,17.2
1898,6,19,0.84,10.6,16.4
1898,6,20,5.21,10,14.1
1898,6,21,4.06,8.9,16.8
1898,6,22,5.64,8,13.7
1898,6,23,16.13,9.4,15
1898,6,24,17.73,10.6,14.7
1898,6,25,3.81,10,16.1
1898,6,26,0.08,11.1,19.2
1898,6,27,0,9.7,19.5
1898,6,28,0,6,19.1
1898,6,29,1.37,12.7,14.5
1898,6,30,0,11.1,14.9
1898,7,1,0,10.6,14.7
1898,7,2,11.79,7.8,15.8
1898,7,3,1.07,8.8,14.1
1898,7,4,0,9.2,15.6
1898,7,5,8.1,9.5,15.2
1898,7,6,5.69,13,16.4
1898,7,7,0.08,9.7,17.8
1898,7,8,0,7,21.2
1898,7,9,0,9.8,23.7
1898,7,10,0,10.9,22.2
1898,7,11,0,12.8,18.2
1898,7,12,0,12.2,19.4
1898,7,13,0,9.8,18.6
1898,7,14,0,10,18.2
1898,7,15,0,9.7,18.8
1898,7,16,3.96,12.8,18.2
1898,7,17,26.03,9.9,15
1898,7,18,1.83,10.6,17.4
1898,7,19,0,8.3,17.8
1898,7,20,0,5.6,19.1
1898,7,21,0,7.3,18.9
1898,7,22,0.91,13.7,18.3
1898,7,23,0,11.3,15.4
1898,7,24,0,8.7,17.9
1898,7,25,0,6.7,19.1
1898,7,26,0,8,19.7
1898,7,27,0,9.1,18.7
1898,7,28,8.25,11.7,15.7
1898,7,29,0,9.7,16.7
1898,7,30,0.25,8,16.7
1898,7,31,4.24,12.7,18.5
1898,8,1,3.17,12.7,15.6
1898,8,2,49.02,12.2,15.9
1898,8,3,1.52,11.3,15.8
1898,8,4,3.56,10.9,16.7
1898,8,5,16.13,9.8,12.8
1898,8,6,0.33,9.6,16.8
1898,8,7,1.7,6.5,17
1898,8,8,0.41,9.6,17.7
1898,8,9,0,7.1,16.1
1898,8,10,18.47,10.8,18.2
1898,8,11,3.99,14.1,20.7
1898,8,12,8.46,12.8,24.7
1898,8,13,1.8,13.5,19.8
1898,8,14,1.19,11.9,19.2
1898,8,15,0,8.4,20.5
1898,8,16,0,11.2,19.8
1898,8,17,0,8.9,20.1
1898,8,18,0,10.8,20
1898,8,19,0.43,11.9,16.5
1898,8,20,0.33,13.3,18.6
1898,8,21,0,13.8,19.9
1898,8,22,8.05,12.7,23.5
1898,8,23,1.4,11.3,16.8
1898,8,24,0,10.5,15.2
1898,8,25,1.78,8.3,18.3
1898,8,26,19.76,12.4,16.6
1898,8,27,9.83,9.4,15.5
1898,8,28,13.94,8.9,12.8
1898,8,29,4.19,8.5,13.6
1898,8,30,15.67,9.7,16.1
1898,8,31,0.25,8.9,15.1
1898,9,1,1.78,10.5,14.8
1898,9,2,47.75,11.2,17.8
1898,9,3,14.5,14.4,16.7
1898,9,4,0.1,13.3,22.7
1898,9,5,0,11.5,22.2
1898,9,6,0,15.7,26.5
1898,9,7,0.43,16.4,20.9
1898,9,8,12.01,13.4,17.6
1898,9,9,9.7,11.6,16.5
1898,9,10,7.44,11.7,15.5
1898,9,11,8.25,10.7,15.2
1898,9,12,4.83,9.1,13.3
1898,9,13,26.09,10.7,15.8
1898,9,14,11.33,10.8,17.2
1898,9,15,1.85,10.7,16.7
1898,9,16,0,13.1,20.3
1898,9,17,9.4,12.8,22.1
1898,9,18,11.61,7.8,17.4
1898,9,19,3.73,6.8,14.8
1898,9,20,60.38,11.7,15.7
1898,9,21,0,6.3,14.1
1898,9,22,0,3.5,15.1
1898,9,23,0,2.8,14.4
1898,9,24,0,3.3,13.3
1898,9,25,0,2.2,12.6
1898,9,26,0,4.7,13.6
1898,9,27,6.99,6.7,14.8
1898,9,28,17.37,7.1,12
1898,9,29,7.87,6.3,12.2
1898,9,30,5.89,8.7,13.4
1898,10,1,0.46,10.6,14.3
1898,10,2,2.01,13.8,15
1898,10,3,1.27,12.3,15.9
1898,10,4,0,9.2,19.4
1898,10,5,0,8.2,23.2
1898,10,6,0,10.4,19
1898,10,7,0,9.3,16.4
1898,10,8,0,10.4,16.1
1898,10,9,4.57,9.3,13.5
1898,10,10,0.25,5.9,13.3
1898,10,11,0,5.7,13.4
1898,10,12,0,2.7,12.7
1898,10,13,0,6.2,13.3
1898,10,14,2.13,9.6,13.1
1898,10,15,0.76,7.7,10.6
1898,10,16,0,4.1,9.8
1898,10,17,3.23,3.9,9.1
1898,10,18,3.99,5.5,8.2
1898,10,19,0.51,6.3,11.8
1898,10,20,0.76,10.2,12.9
1898,10,21,2.87,10,12.9
1898,10,22,45.77,10.8,17.6
1898,10,23,21.01,7.9,11.7
1898,10,24,21.44,5.9,10.6
1898,10,25,11.68,6.6,12.9
1898,10,26,22.07,8.6,11.6
1898,10,27,10.49,8.3,11.6
1898,10,28,6.6,7.7,10.6
1898,10,29,4.09,2.2,9.9
1898,10,30,0.1,2.9,8.6
1898,10,31,7.42,5.6,10.1
1898,11,1,33.73,5.6,11.9
1898,11,2,66.62,7.4,12.9
1898,11,3,16.36,4.3,7.9
1898,11,4,17.86,5.1,9.3
1898,11,5,10.62,5,8.5
1898,11,6,1.73,5.7,11.9
1898,11,7,1.09,9.9,12.2
1898,11,8,0.18,2.8,11.8
1898,11,9,0,1.2,7.9
1898,11,10,0,1.1,8
1898,11,11,0,1.8,8.9
1898,11,12,14.48,5.7,13.3
1898,11,13,1.65,2.4,7.3
1898,11,14,7.04,6.1,9.3
1898,11,15,0.25,4.2,8.4
1898,11,16,1.98,6.9,12.3
1898,11,17,3.35,9.2,12.1
1898,11,18,0,9,12.2
1898,11,19,0,2.8,11.8
1898,11,20,0,1.6,7.8
1898,11,21,3.71,-1,5.9
1898,11,22,0,-3.8,2.7
1898,11,23,0.76,-0.9,4.3
1898,11,24,8.08,2.4,4.6
1898,11,25,2.03,3.3,6.6
1898,11,26,0.13,2.2,5.7
