SEF	1.0.0												
1838	11	7	11	23	0	1004.8	orig=29.75In|orig.time=2:00PM|orig.date=1838-10-26|atb=12.5R						
1838	11	7	13	23	0	1004.8	orig=29.75In|orig.time=4:00PM|orig.date=1838-10-26|atb=12.5R						
1838	11	7	15	23	0	1004.7	orig=29.75In|orig.time=6:00PM|orig.date=1838-10-26|atb=13R						
1838	11	7	17	23	0	1004.4	orig=29.74In|orig.time=8:00PM|orig.date=1838-10-26|atb=13R						
1838	11	7	19	23	0	1004.4	orig=29.74In|orig.time=10:00PM|orig.date=1838-10-26|atb=13R						
1838	11	8	5	23	0	1004.3	orig=29.73In|orig.time=8:00AM|orig.date=1838-10-27|atb=12R						
1838	11	8	7	23	0	1004.4	orig=29.73In|orig.time=10:00AM|orig.date=1838-10-27|atb=11.5R						
1838	11	8	9	23	0	1004.5	orig=29.73In|orig.time=12:00AM|orig.date=1838-10-27|atb=11R						
1838	11	8	11	23	0	1004.5	orig=29.73In|orig.time=2:00PM|orig.date=1838-10-27|atb=11R						
1838	11	8	13	23	0	1004.5	orig=29.73In|orig.time=4:00PM|orig.date=1838-10-27|atb=11R						
1838	11	8	15	23	0	1004.5	orig=29.73In|orig.time=6:00PM|orig.date=1838-10-27|atb=11R						
1838	11	8	17	23	0	1004.5	orig=29.73In|orig.time=8:00PM|orig.date=1838-10-27|atb=11R						
1838	11	8	19	23	0	1004.5	orig=29.73In|orig.time=10:00PM|orig.date=1838-10-27|atb=11R						
1838	11	9	5	23	0	1004.4	orig=29.73In|orig.time=8:00AM|orig.date=1838-10-28|atb=11.5R						
1838	11	9	7	23	0	1004.4	orig=29.73In|orig.time=10:00AM|orig.date=1838-10-28|atb=11.5R						
1838	11	9	9	23	0	1004.4	orig=29.73In|orig.time=12:00AM|orig.date=1838-10-28|atb=11.5R						
1838	11	9	11	23	0	1004.4	orig=29.73In|orig.time=2:00PM|orig.date=1838-10-28|atb=11.5R						
1838	11	9	13	23	0	1004.5	orig=29.73In|orig.time=4:00PM|orig.date=1838-10-28|atb=11R						
1838	11	9	15	23	0	1004.5	orig=29.73In|orig.time=6:00PM|orig.date=1838-10-28|atb=11R						
1838	11	9	17	23	0	1004.5	orig=29.73In|orig.time=8:00PM|orig.date=1838-10-28|atb=11R						
1838	11	9	19	23	0	1004.5	orig=29.73In|orig.time=10:00PM|orig.date=1838-10-28|atb=11R						
1838	11	10	5	23	0	1004.5	orig=29.73In|orig.time=8:00AM|orig.date=1838-10-29|atb=11R						
1838	11	10	7	23	0	1004.5	orig=29.73In|orig.time=10:00AM|orig.date=1838-10-29|atb=11R						
1838	11	10	9	23	0	1004.5	orig=29.73In|orig.time=12:00AM|orig.date=1838-10-29|atb=11R						
1838	11	10	11	23	0	1004.5	orig=29.73In|orig.time=2:00PM|orig.date=1838-10-29|atb=11R						
1838	11	10	13	23	0	1004.5	orig=29.73In|orig.time=4:00PM|orig.date=1838-10-29|atb=11R						
1838	11	10	15	23	0	1004.5	orig=29.73In|orig.time=6:00PM|orig.date=1838-10-29|atb=11R						
1838	11	10	17	23	0	1004.5	orig=29.73In|orig.time=8:00PM|orig.date=1838-10-29|atb=11R						
1838	11	10	19	23	0	1004.5	orig=29.73In|orig.time=10:00PM|orig.date=1838-10-29|atb=11R						
1838	11	11	5	23	0	1004.9	orig=29.74In|orig.time=8:00AM|orig.date=1838-10-30|atb=11R						
1838	11	11	7	23	0	1004.9	orig=29.74In|orig.time=10:00AM|orig.date=1838-10-30|atb=11R						
1838	11	11	9	23	0	1005	orig=29.74In|orig.time=12:00AM|orig.date=1838-10-30|atb=10.5R						
1838	11	11	11	23	0	1005	orig=29.74In|orig.time=2:00PM|orig.date=1838-10-30|atb=10.5R						
1838	11	11	13	23	0	1005.1	orig=29.74In|orig.time=4:00PM|orig.date=1838-10-30|atb=10R						
1838	11	11	15	23	0	1005.1	orig=29.74In|orig.time=6:00PM|orig.date=1838-10-30|atb=10R						
1838	11	11	17	23	0	1005.1	orig=29.74In|orig.time=8:00PM|orig.date=1838-10-30|atb=10R						
1838	11	11	19	23	0	1005.1	orig=29.74In|orig.time=10:00PM|orig.date=1838-10-30|atb=10R						
1838	11	12	5	23	0	1005.9	orig=29.76In|orig.time=8:00AM|orig.date=1838-10-31|atb=9.5R						
1838	11	12	7	23	0	1005.9	orig=29.76In|orig.time=10:00AM|orig.date=1838-10-31|atb=9.5R						
1838	11	12	9	23	0	1005.9	orig=29.76In|orig.time=12:00AM|orig.date=1838-10-31|atb=9.5R						
1838	11	12	11	23	0	1005.9	orig=29.76In|orig.time=2:00PM|orig.date=1838-10-31|atb=9.5R						
1838	11	12	13	23	0	1005.9	orig=29.76In|orig.time=4:00PM|orig.date=1838-10-31|atb=9.5R						
1838	11	12	15	23	0	1005.8	orig=29.76In|orig.time=6:00PM|orig.date=1838-10-31|atb=10R						
1838	11	12	17	23	0	1007.3	orig=29.82In|orig.time=8:00PM|orig.date=1838-10-31|atb=12R						
1838	11	12	19	23	0	1007.3	orig=29.82In|orig.time=10:00PM|orig.date=1838-10-31|atb=12R						
1838	11	13	5	23	0	1007.3	orig=29.82In|orig.time=8:00AM|orig.date=1838-11-01|atb=12R						
1838	11	13	7	23	0	1005.5	orig=29.78In|orig.time=10:00AM|orig.date=1838-11-01|atb=14R						
1838	11	13	9	23	0	1004.5	orig=29.75In|orig.time=12:00AM|orig.date=1838-11-01|atb=14R						
1838	11	13	11	23	0	1003.6	orig=29.73In|orig.time=2:00PM|orig.date=1838-11-01|atb=15R						
1838	11	13	13	23	0	1003.6	orig=29.73In|orig.time=4:00PM|orig.date=1838-11-01|atb=15R						
1838	11	13	15	23	0	1003.6	orig=29.73In|orig.time=6:00PM|orig.date=1838-11-01|atb=15R						
1838	11	13	17	23	0	1003.1	orig=29.72In|orig.time=8:00PM|orig.date=1838-11-01|atb=15.5R						
1838	11	13	19	23	0	1001.9	orig=29.68In|orig.time=10:00PM|orig.date=1838-11-01|atb=15R						
1838	11	14	5	23	0	1007.3	orig=29.82In|orig.time=8:00AM|orig.date=1838-11-02|atb=12R						
1838	11	14	7	23	0	1006	orig=29.78In|orig.time=10:00AM|orig.date=1838-11-02|atb=12R						
1838	11	14	9	23	0	1005	orig=29.75In|orig.time=12:00AM|orig.date=1838-11-02|atb=12R						
1838	11	14	11	23	0	1003.6	orig=29.73In|orig.time=2:00PM|orig.date=1838-11-02|atb=15R						
1838	11	14	13	23	0	1003.6	orig=29.73In|orig.time=4:00PM|orig.date=1838-11-02|atb=15R						
1838	11	14	15	23	0	1003.6	orig=29.73In|orig.time=6:00PM|orig.date=1838-11-02|atb=15R						
1838	11	14	17	23	0	1003.3	orig=29.72In|orig.time=8:00PM|orig.date=1838-11-02|atb=15R						
1838	11	14	19	23	0	1001.9	orig=29.68In|orig.time=10:00PM|orig.date=1838-11-02|atb=15R						
1838	11	15	5	23	0	1001.6	orig=29.67In|orig.time=8:00AM|orig.date=1838-11-03|atb=15R						
1838	11	15	7	23	0	1001.6	orig=29.67In|orig.time=10:00AM|orig.date=1838-11-03|atb=15R						
1838	11	15	9	23	0	1001.2	orig=29.66In|orig.time=12:00AM|orig.date=1838-11-03|atb=15R						
1838	11	15	11	23	0	999.6	orig=29.61In|orig.time=2:00PM|orig.date=1838-11-03|atb=15R						
1838	11	15	13	23	0	997.2	orig=29.54In|orig.time=4:00PM|orig.date=1838-11-03|atb=15R						
1838	11	15	15	23	0	996.2	orig=29.51In|orig.time=6:00PM|orig.date=1838-11-03|atb=15R						
1838	11	15	17	23	0	994.5	orig=29.46In|orig.time=8:00PM|orig.date=1838-11-03|atb=15R						
1838	11	15	19	23	0	992.8	orig=29.41In|orig.time=10:00PM|orig.date=1838-11-03|atb=15R						
1838	11	16	5	23	0	998.1	orig=29.56In|orig.time=8:00AM|orig.date=1838-11-04|atb=14R						
1838	11	16	7	23	0	1002.4	orig=29.682In|orig.time=10:00AM|orig.date=1838-11-04|atb=13R						
1838	11	16	9	23	0	1003.7	orig=29.72In|orig.time=12:00AM|orig.date=1838-11-04|atb=13R						
1838	11	16	11	23	0	1005.5	orig=29.77In|orig.time=2:00PM|orig.date=1838-11-04|atb=12.5R						
1838	11	16	13	23	0	1006.2	orig=29.79In|orig.time=4:00PM|orig.date=1838-11-04|atb=12.5R						
1838	11	16	15	23	0	1008.1	orig=29.85In|orig.time=6:00PM|orig.date=1838-11-04|atb=13R						
1838	11	16	17	23	0	1008.9	orig=29.88In|orig.time=8:00PM|orig.date=1838-11-04|atb=14R						
1838	11	16	19	23	0	1009.2	orig=29.89In|orig.time=10:00PM|orig.date=1838-11-04|atb=14R						
1838	11	17	5	23	0	1009.2	orig=29.89In|orig.time=8:00AM|orig.date=1838-11-05|atb=14R						
1838	11	17	7	23	0	1007	orig=29.83In|orig.time=10:00AM|orig.date=1838-11-05|atb=15R						
1838	11	17	9	23	0	1005.6	orig=29.79In|orig.time=12:00AM|orig.date=1838-11-05|atb=15R						
1838	11	17	11	23	0	1004.6	orig=29.76In|orig.time=2:00PM|orig.date=1838-11-05|atb=15R						
1838	11	17	13	23	0	1003.9	orig=29.74In|orig.time=4:00PM|orig.date=1838-11-05|atb=15R						
1838	11	17	15	23	0	1003.3	orig=29.72In|orig.time=6:00PM|orig.date=1838-11-05|atb=15R						
1838	11	17	17	23	0	1003.3	orig=29.72In|orig.time=8:00PM|orig.date=1838-11-05|atb=15R						
1838	11	17	19	23	0	1002.3	orig=29.69In|orig.time=10:00PM|orig.date=1838-11-05|atb=15R						
1838	11	18	5	23	0	997.6	orig=29.54In|orig.time=8:00AM|orig.date=1838-11-06|atb=13R						
1838	11	18	7	23	0	997	orig=29.54In|orig.time=10:00AM|orig.date=1838-11-06|atb=16R						
1838	11	18	9	23	0	994.9	orig=29.48In|orig.time=12:00AM|orig.date=1838-11-06|atb=16R						
1838	11	18	11	23	0	994.4	orig=29.46In|orig.time=2:00PM|orig.date=1838-11-06|atb=15.5R						
1838	11	18	13	23	0	994.1	orig=29.45In|orig.time=4:00PM|orig.date=1838-11-06|atb=15R						
1838	11	18	15	23	0	994.1	orig=29.45In|orig.time=6:00PM|orig.date=1838-11-06|atb=15R						
1838	11	18	17	23	0	994.1	orig=29.45In|orig.time=8:00PM|orig.date=1838-11-06|atb=15R						
1838	11	18	19	23	0	994.1	orig=29.45In|orig.time=10:00PM|orig.date=1838-11-06|atb=15R						
1838	11	19	5	23	0	997.8	orig=29.55In|orig.time=8:00AM|orig.date=1838-11-07|atb=14R						
1838	11	19	7	23	0	997.8	orig=29.55In|orig.time=10:00AM|orig.date=1838-11-07|atb=14R						
1838	11	19	9	23	0	997.9	orig=29.56In|orig.time=12:00AM|orig.date=1838-11-07|atb=15R						
1838	11	19	11	23	0	997.9	orig=29.56In|orig.time=2:00PM|orig.date=1838-11-07|atb=15R						
1838	11	19	13	23	0	997.2	orig=29.54In|orig.time=4:00PM|orig.date=1838-11-07|atb=15R						
1838	11	19	15	23	0	996.5	orig=29.52In|orig.time=6:00PM|orig.date=1838-11-07|atb=15R						
1838	11	19	17	23	0	996.5	orig=29.52In|orig.time=8:00PM|orig.date=1838-11-07|atb=15R						
1838	11	19	19	23	0	996.5	orig=29.52In|orig.time=10:00PM|orig.date=1838-11-07|atb=15R						
1838	11	20	5	23	0	998.1	orig=29.56In|orig.time=8:00AM|orig.date=1838-11-08|atb=14R						
1838	11	20	7	23	0	998.1	orig=29.56In|orig.time=10:00AM|orig.date=1838-11-08|atb=14R						
1838	11	20	9	23	0	997.8	orig=29.55In|orig.time=12:00AM|orig.date=1838-11-08|atb=14R						
1838	11	20	11	23	0	996.7	orig=29.52In|orig.time=2:00PM|orig.date=1838-11-08|atb=14R						
1838	11	20	13	23	0	995.7	orig=29.49In|orig.time=4:00PM|orig.date=1838-11-08|atb=14R						
1838	11	20	15	23	0	995.1	orig=29.47In|orig.time=6:00PM|orig.date=1838-11-08|atb=14R						
1838	11	20	17	23	0	995.1	orig=29.47In|orig.time=8:00PM|orig.date=1838-11-08|atb=14R						
1838	11	20	19	23	0	995.1	orig=29.47In|orig.time=10:00PM|orig.date=1838-11-08|atb=14R						
1838	11	21	5	23	0	991.7	orig=29.37In|orig.time=8:00AM|orig.date=1838-11-09|atb=14R						
1838	11	21	7	23	0	991.7	orig=29.37In|orig.time=10:00AM|orig.date=1838-11-09|atb=14R						
1838	11	21	9	23	0	991	orig=29.35In|orig.time=12:00AM|orig.date=1838-11-09|atb=14R						
1838	11	21	11	23	0	989.6	orig=29.31In|orig.time=2:00PM|orig.date=1838-11-09|atb=14R						
1838	11	21	13	23	0	988.6	orig=29.28In|orig.time=4:00PM|orig.date=1838-11-09|atb=14R						
1838	11	21	15	23	0	987.6	orig=29.25In|orig.time=6:00PM|orig.date=1838-11-09|atb=14R						
1838	11	21	17	23	0	986.9	orig=29.23In|orig.time=8:00PM|orig.date=1838-11-09|atb=14R						
1838	11	21	19	23	0	985.6	orig=29.19In|orig.time=10:00PM|orig.date=1838-11-09|atb=14R						
1838	11	22	5	23	0	987.3	orig=29.24In|orig.time=8:00AM|orig.date=1838-11-10|atb=14R						
1838	11	22	7	23	0	990.2	orig=29.32In|orig.time=10:00AM|orig.date=1838-11-10|atb=13R						
1838	11	22	9	23	0	991.9	orig=29.37In|orig.time=12:00AM|orig.date=1838-11-10|atb=13R						
1838	11	22	11	23	0	993.7	orig=29.42In|orig.time=2:00PM|orig.date=1838-11-10|atb=12.5R						
1838	11	22	13	23	0	995.8	orig=29.48In|orig.time=4:00PM|orig.date=1838-11-10|atb=12R						
1838	11	22	15	23	0	997	orig=29.52In|orig.time=6:00PM|orig.date=1838-11-10|atb=13R						
1838	11	22	17	23	0	999	orig=29.58In|orig.time=8:00PM|orig.date=1838-11-10|atb=13R						
1838	11	22	19	23	0	999	orig=29.58In|orig.time=10:00PM|orig.date=1838-11-10|atb=13R						
1838	11	23	5	23	0	996.7	orig=29.52In|orig.time=8:00AM|orig.date=1838-11-11|atb=14R						
1838	11	23	7	23	0	998.3	orig=29.56In|orig.time=10:00AM|orig.date=1838-11-11|atb=13R						
1838	11	23	9	23	0	996.6	orig=29.51In|orig.time=12:00AM|orig.date=1838-11-11|atb=13R						
1838	11	23	11	23	0	995.1	orig=29.46In|orig.time=2:00PM|orig.date=1838-11-11|atb=12.5R						
1838	11	23	13	23	0	992.8	orig=29.39In|orig.time=4:00PM|orig.date=1838-11-11|atb=12R						
1838	11	23	15	23	0	992.6	orig=29.39In|orig.time=6:00PM|orig.date=1838-11-11|atb=13R						
1838	11	23	17	23	0	990.6	orig=29.33In|orig.time=8:00PM|orig.date=1838-11-11|atb=13R						
1838	11	23	19	23	0	988.5	orig=29.27In|orig.time=10:00PM|orig.date=1838-11-11|atb=13R						
1838	11	24	5	23	0	980.9	orig=29.05In|orig.time=8:00AM|orig.date=1838-11-12|atb=14R						
1838	11	24	7	23	0	980.9	orig=29.05In|orig.time=10:00AM|orig.date=1838-11-12|atb=14R						
1838	11	24	9	23	0	980.2	orig=29.03In|orig.time=12:00AM|orig.date=1838-11-12|atb=14R						
1838	11	24	11	23	0	979.5	orig=29.01In|orig.time=2:00PM|orig.date=1838-11-12|atb=14R						
1838	11	24	13	23	0	979.5	orig=29.01In|orig.time=4:00PM|orig.date=1838-11-12|atb=14R						
1838	11	24	15	23	0	979.5	orig=29.01In|orig.time=6:00PM|orig.date=1838-11-12|atb=14R						
1838	11	24	17	23	0	979.5	orig=29.01In|orig.time=8:00PM|orig.date=1838-11-12|atb=14R						
1838	11	24	19	23	0	979.5	orig=29.01In|orig.time=10:00PM|orig.date=1838-11-12|atb=14R						
1838	11	25	5	23	0	988.3	orig=29.27In|orig.time=8:00AM|orig.date=1838-11-13|atb=14R						
1838	11	25	7	23	0	991.7	orig=29.37In|orig.time=10:00AM|orig.date=1838-11-13|atb=14R						
1838	11	25	9	23	0	991.7	orig=29.37In|orig.time=12:00AM|orig.date=1838-11-13|atb=14R						
1838	11	25	11	23	0	993.4	orig=29.42In|orig.time=2:00PM|orig.date=1838-11-13|atb=14R						
1838	11	25	13	23	0	993	orig=29.41In|orig.time=4:00PM|orig.date=1838-11-13|atb=14R						
1838	11	25	15	23	0	997.4	orig=29.54In|orig.time=6:00PM|orig.date=1838-11-13|atb=14R						
1838	11	25	17	23	0	998.1	orig=29.56In|orig.time=8:00PM|orig.date=1838-11-13|atb=14R						
1838	11	25	19	23	0	999.8	orig=29.61In|orig.time=10:00PM|orig.date=1838-11-13|atb=14R						
1838	11	26	5	23	0	999.8	orig=29.61In|orig.time=8:00AM|orig.date=1838-11-14|atb=14R						
1838	11	26	7	23	0	1000.1	orig=29.62In|orig.time=10:00AM|orig.date=1838-11-14|atb=14R						
1838	11	26	9	23	0	999.9	orig=29.61In|orig.time=12:00AM|orig.date=1838-11-14|atb=13.5R						
1838	11	26	11	23	0	998	orig=29.55In|orig.time=2:00PM|orig.date=1838-11-14|atb=13R						
1838	11	26	13	23	0	997.6	orig=29.54In|orig.time=4:00PM|orig.date=1838-11-14|atb=13R						
1838	11	26	15	23	0	995.6	orig=29.48In|orig.time=6:00PM|orig.date=1838-11-14|atb=13R						
1838	11	26	17	23	0	995.4	orig=29.48In|orig.time=8:00PM|orig.date=1838-11-14|atb=14R						
1838	11	26	19	23	0	993	orig=29.41In|orig.time=10:00PM|orig.date=1838-11-14|atb=14R						
1838	11	27	5	23	0	984.6	orig=29.16In|orig.time=8:00AM|orig.date=1838-11-15|atb=14R						
1838	11	27	7	23	0	984.2	orig=29.15In|orig.time=10:00AM|orig.date=1838-11-15|atb=14R						
1838	11	27	9	23	0	987.3	orig=29.24In|orig.time=12:00AM|orig.date=1838-11-15|atb=14R						
1838	11	27	11	23	0	987.7	orig=29.25In|orig.time=2:00PM|orig.date=1838-11-15|atb=13.5R						
1838	11	27	13	23	0	989.9	orig=29.31In|orig.time=4:00PM|orig.date=1838-11-15|atb=13R						
1838	11	27	15	23	0	990.6	orig=29.33In|orig.time=6:00PM|orig.date=1838-11-15|atb=13R						
1838	11	27	17	23	0	991.3	orig=29.36In|orig.time=8:00PM|orig.date=1838-11-15|atb=14R						
1838	11	27	19	23	0	998.5	orig=29.5714In|orig.time=10:00PM|orig.date=1838-11-15|atb=14R						
1838	11	28	5	23	0	994.8	orig=29.47In|orig.time=8:00AM|orig.date=1838-11-16|atb=15R						
1838	11	28	7	23	0	996.5	orig=29.52In|orig.time=10:00AM|orig.date=1838-11-16|atb=15R						
1838	11	28	9	23	0	996.5	orig=29.52In|orig.time=12:00AM|orig.date=1838-11-16|atb=15R						
1838	11	28	11	23	0	996.5	orig=29.52In|orig.time=2:00PM|orig.date=1838-11-16|atb=15R						
1838	11	28	13	23	0	997.9	orig=29.56In|orig.time=4:00PM|orig.date=1838-11-16|atb=15R						
1838	11	28	15	23	0	999.1	orig=29.59In|orig.time=6:00PM|orig.date=1838-11-16|atb=14R						
1838	11	28	17	23	0	1001.1	orig=29.65In|orig.time=8:00PM|orig.date=1838-11-16|atb=14R						
1838	11	28	19	23	0	1001.1	orig=29.65In|orig.time=10:00PM|orig.date=1838-11-16|atb=14R						
1838	11	29	5	23	0	1005.1	orig=29.78In|orig.time=8:00AM|orig.date=1838-11-17|atb=16R						
1838	11	29	7	23	0	1006.7	orig=29.83In|orig.time=10:00AM|orig.date=1838-11-17|atb=16R						
1838	11	29	9	23	0	1007.1	orig=29.84In|orig.time=12:00AM|orig.date=1838-11-17|atb=16R						
1838	11	29	11	23	0	1007.7	orig=29.85In|orig.time=2:00PM|orig.date=1838-11-17|atb=15R						
1838	11	29	13	23	0	1008.7	orig=29.88In|orig.time=4:00PM|orig.date=1838-11-17|atb=15R						
1838	11	29	15	23	0	1009.7	orig=29.91In|orig.time=6:00PM|orig.date=1838-11-17|atb=15R						
1838	11	29	17	23	0	1011.4	orig=29.96In|orig.time=8:00PM|orig.date=1838-11-17|atb=15R						
1838	11	29	19	23	0	1012.4	orig=29.99In|orig.time=10:00PM|orig.date=1838-11-17|atb=15R						
1838	11	30	5	23	0	1015.4	orig=30.08In|orig.time=8:00AM|orig.date=1838-11-18|atb=15R						
1838	11	30	7	23	0	1016.4	orig=30.11In|orig.time=10:00AM|orig.date=1838-11-18|atb=15R						
1838	11	30	9	23	0	1016.1	orig=30.08In|orig.time=12:00AM|orig.date=1838-11-18|atb=15R						
1838	11	30	11	23	0	1014.7	orig=30.06In|orig.time=2:00PM|orig.date=1838-11-18|atb=15R						
1838	11	30	13	23	0	1014.1	orig=30.04In|orig.time=4:00PM|orig.date=1838-11-18|atb=15R						
1838	11	30	15	23	0	1014.1	orig=30.04In|orig.time=6:00PM|orig.date=1838-11-18|atb=15R						
1838	11	30	17	23	0	1013.8	orig=30.04In|orig.time=8:00PM|orig.date=1838-11-18|atb=16R						
1838	11	30	19	23	0	1013.8	orig=30.04In|orig.time=10:00PM|orig.date=1838-11-18|atb=16R						
1838	12	1	5	23	0	1012.1	orig=29.99In|orig.time=8:00AM|orig.date=1838-11-19|atb=16R						
1838	12	1	7	23	0	1012.1	orig=29.99In|orig.time=10:00AM|orig.date=1838-11-19|atb=16R						
1838	12	1	9	23	0	1012.1	orig=29.99In|orig.time=12:00AM|orig.date=1838-11-19|atb=16R						
1838	12	1	11	23	0	1011.1	orig=29.96In|orig.time=2:00PM|orig.date=1838-11-19|atb=16R						
1838	12	1	13	23	0	1011.4	orig=29.96In|orig.time=4:00PM|orig.date=1838-11-19|atb=15R						
1838	12	1	15	23	0	1010.6	orig=29.94In|orig.time=6:00PM|orig.date=1838-11-19|atb=15.5R						
1838	12	1	17	23	0	1010.5	orig=29.94In|orig.time=8:00PM|orig.date=1838-11-19|atb=16R						
1838	12	1	19	23	0	1010.5	orig=29.94In|orig.time=10:00PM|orig.date=1838-11-19|atb=16R						
1838	12	2	5	23	0	1007.7	orig=29.85In|orig.time=8:00AM|orig.date=1838-11-20|atb=15R						
1838	12	2	7	23	0	1007.3	orig=29.84In|orig.time=10:00AM|orig.date=1838-11-20|atb=15R						
1838	12	2	9	23	0	1005.6	orig=29.79In|orig.time=12:00AM|orig.date=1838-11-20|atb=15R						
1838	12	2	11	23	0	1005.3	orig=29.78In|orig.time=2:00PM|orig.date=1838-11-20|atb=15R						
1838	12	2	13	23	0	1004.6	orig=29.76In|orig.time=4:00PM|orig.date=1838-11-20|atb=15R						
1838	12	2	15	23	0	1005.2	orig=29.78In|orig.time=6:00PM|orig.date=1838-11-20|atb=15.5R						
1838	12	2	17	23	0	1001.7	orig=29.68In|orig.time=8:00PM|orig.date=1838-11-20|atb=16R						
1838	12	2	19	23	0	1000.7	orig=29.65In|orig.time=10:00PM|orig.date=1838-11-20|atb=16R						
1838	12	3	5	23	0	998.3	orig=29.58In|orig.time=8:00AM|orig.date=1838-11-21|atb=16R						
1838	12	3	7	23	0	1000	orig=29.63In|orig.time=10:00AM|orig.date=1838-11-21|atb=16R						
1838	12	3	9	23	0	1000	orig=29.63In|orig.time=12:00AM|orig.date=1838-11-21|atb=16R						
1838	12	3	11	23	0	1001	orig=29.66In|orig.time=2:00PM|orig.date=1838-11-21|atb=16R						
1838	12	3	13	23	0	1002.7	orig=29.71In|orig.time=4:00PM|orig.date=1838-11-21|atb=16R						
1838	12	3	15	23	0	1003.4	orig=29.73In|orig.time=6:00PM|orig.date=1838-11-21|atb=16R						
1838	12	3	17	23	0	1004.4	orig=29.76In|orig.time=8:00PM|orig.date=1838-11-21|atb=16R						
1838	12	3	19	23	0	1004.4	orig=29.76In|orig.time=10:00PM|orig.date=1838-11-21|atb=16R						
1838	12	4	5	23	0	1008.9	orig=29.88In|orig.time=8:00AM|orig.date=1838-11-22|atb=14R						
1838	12	4	7	23	0	1010	orig=29.92In|orig.time=10:00AM|orig.date=1838-11-22|atb=15R						
1838	12	4	9	23	0	1010.4	orig=29.93In|orig.time=12:00AM|orig.date=1838-11-22|atb=15R						
1838	12	4	11	23	0	1010.4	orig=29.93In|orig.time=2:00PM|orig.date=1838-11-22|atb=15R						
1838	12	4	13	23	0	1010.1	orig=29.93In|orig.time=4:00PM|orig.date=1838-11-22|atb=16R						
1838	12	4	15	23	0	1010.1	orig=29.93In|orig.time=6:00PM|orig.date=1838-11-22|atb=16R						
1838	12	4	17	23	0	1010.1	orig=29.93In|orig.time=8:00PM|orig.date=1838-11-22|atb=16R						
1838	12	4	19	23	0	1010.1	orig=29.93In|orig.time=10:00PM|orig.date=1838-11-22|atb=16R						
1838	12	5	5	23	0	1009	orig=29.89In|orig.time=8:00AM|orig.date=1838-11-23|atb=15R						
1838	12	5	7	23	0	1009	orig=29.89In|orig.time=10:00AM|orig.date=1838-11-23|atb=15R						
1838	12	5	9	23	0	1007.7	orig=29.85In|orig.time=12:00AM|orig.date=1838-11-23|atb=15R						
1838	12	5	11	23	0	1007	orig=29.83In|orig.time=2:00PM|orig.date=1838-11-23|atb=15R						
1838	12	5	13	23	0	1007.2	orig=29.83In|orig.time=4:00PM|orig.date=1838-11-23|atb=14R						
1838	12	5	15	23	0	1006.6	orig=29.82In|orig.time=6:00PM|orig.date=1838-11-23|atb=15R						
1838	12	5	17	23	0	1006.6	orig=29.82In|orig.time=8:00PM|orig.date=1838-11-23|atb=15R						
1838	12	5	19	23	0	1006.6	orig=29.82In|orig.time=10:00PM|orig.date=1838-11-23|atb=15R						
1838	12	6	5	23	0	1006	orig=29.8In|orig.time=8:00AM|orig.date=1838-11-24|atb=15R						
1838	12	6	7	23	0	1006	orig=29.8In|orig.time=10:00AM|orig.date=1838-11-24|atb=15R						
1838	12	6	9	23	0	1006	orig=29.8In|orig.time=12:00AM|orig.date=1838-11-24|atb=15R						
1838	12	6	11	23	0	1006	orig=29.8In|orig.time=2:00PM|orig.date=1838-11-24|atb=15R						
1838	12	6	13	23	0	1005.6	orig=29.79In|orig.time=4:00PM|orig.date=1838-11-24|atb=15R						
1838	12	6	15	23	0	1005.6	orig=29.79In|orig.time=6:00PM|orig.date=1838-11-24|atb=15R						
1838	12	6	17	23	0	1005.6	orig=29.79In|orig.time=8:00PM|orig.date=1838-11-24|atb=15R						
1838	12	6	19	23	0	1005.6	orig=29.79In|orig.time=10:00PM|orig.date=1838-11-24|atb=15R						
1838	12	7	5	23	0	1005.6	orig=29.79In|orig.time=8:00AM|orig.date=1838-11-25|atb=15R						
1838	12	7	7	23	0	1005.6	orig=29.79In|orig.time=10:00AM|orig.date=1838-11-25|atb=15R						
1838	12	7	9	23	0	1005.6	orig=29.79In|orig.time=12:00AM|orig.date=1838-11-25|atb=15R						
1838	12	7	11	23	0	1005.6	orig=29.79In|orig.time=2:00PM|orig.date=1838-11-25|atb=15R						
1838	12	7	13	23	0	1005.3	orig=29.78In|orig.time=4:00PM|orig.date=1838-11-25|atb=15R						
